category	severity	effort	verified	cluster	file	line	summary	evidence	upstreamModule
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/gauge/GaugeView.swift	872	pathStyleFromDict does not bridge lineDash, so dashed splitLine/axisTick styles render solid.	Confirmed 883-900: pathStyleFromDict maps stroke/lineWidth/cap/join/opacity/shadow/lineDashOffset/miterLimit but NOT lineDash. splitLine/axisTick with lineStyle.type:'dashed' (→lineDash) render solid. Live path: pathStyleFromDict styles every split line (320/325) and tick (408/412).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/graph/GraphSeries.swift	192	wrapMethod('getItemModel') injection is never invoked (only cloneShallow injections run, and stored as (SeriesData)->Void), so node category-model parenting does not take effect.	Confirmed: SeriesData.getItemModel (line 1032) never reads _wrappedMethodInjections (only cloneShallow at line 1270 does); also wrapMethod stores {res in _=injectFunction(res)} discarding the mutated model. Category-model parenting never takes effect for multi-category graphs.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/graph/GraphSeries.swift	232	edgeData resolveParentPath/getModel rebind is a no-op (wrapMethod stub), so an edge's 'label' path is not redirected to 'edgeLabel'.	Same wrapMethod-stub root cause: getItemModel injection never invoked, so edge resolveParentPath rebind is a no-op; edge 'label' path not redirected to 'edgeLabel'.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/chart/graph/GraphView.swift	66	GraphView does not conform to RoamHostView / implement __updateOnOwnRoam, so graph pan/zoom roam is inert even though RoamController + roamHelperGraph now exist to wire it.	GraphView extends ChartView only; no RoamHostView conformance / __updateOnOwnRoam (L291 comment). Graph pan/zoom roam is inert. RoamController + roamHelperGraph exist but nothing wires them.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/graph/GraphView.swift	100	init_ does not create a RoamController or the SymbolDraw/LineDraw sub-groups (RoamController now exists to wire); roam setup missing.	init_ (L99-102) only adds _mainGroup; no RoamController, no SymbolDraw/LineDraw sub-groups. Roam setup missing (consistent with L66).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/graph/GraphView.swift	276	Per-node draggable handler not wired (GraphSeries defaults draggable:false, no drag action) so interactive node dragging is unavailable.	No per-node draggable handler wired (L276 comment). Interactive node dragging unavailable.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/graph/GraphView.swift	291	__updateOnOwnRoam roam-response handler not implemented (roam action wiring for graph missing).	__updateOnOwnRoam not implemented (bare comment). Graph roam action wiring missing — roam inert.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/graph/forceLayout.swift	238	The live per-frame GraphView force-tick animation loop (call forceInstance.step() per frame + ease symbols toward new positions) is not ported; the port runs the simulation synchronously to a settled static frame, so animated force-directed graphs never animate.	Confirmed: upstream does a single forceInstance.step() then the GraphView rAF loop drives the rest; the port replaces this with a synchronous while(!finished && iter<1500) settle loop (lines 245-251) and no live tick. GraphView.swift has corroborating PORT-TODOs (lines 82,141-142,290,302) 'forceLayout iteration DEFERRED'. Force-directed graphs render a correct settled static frame but never animate -> medium (animation feature missing, not wrong final render).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/heatmap/HeatmapView.swift	46	Matrix coord is not wired into heatmap: the matrix branch of render()/_renderOnGridLike is missing (Matrix.swift coord itself exists), so heatmap on a matrix coord renders nothing.	coord/matrix/Matrix.swift exists but render() has no matrix branch (falls to else at L191-195: removeAll only) and _renderOnGridLike guards to Cartesian2D (L307). Heatmap on a matrix coord renders nothing.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/heatmap/HeatmapView.swift	192	render()'s matrix branch is a no-op (group cleared, nothing drawn); heatmap on matrix coord unsupported.	render() matrix path is the bare else at L191-195 (removeAll + resetCellState, nothing drawn). Same underlying gap as L46/L308 — heatmap on matrix coord draws nothing.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/heatmap/HeatmapView.swift	308	_renderOnGridLike bails (guard return) for non-Cartesian2D; the matrix branch is missing (calendar is handled by the separate _renderOnCalendar).	_renderOnGridLike guard-returns for non-Cartesian2D (L307-310); the matrix branch is missing (calendar handled separately by _renderOnCalendar). Same matrix gap as L46/L192.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/heatmap/HeatmapView.swift	706	heatmapStyleFromDict bridges only solid paint keys; gradient/pattern fills, decal, and lineDash are not bridged, so such cell styles are dropped.	heatmapStyleFromDict (L710-735) bridges only solid fill/stroke + scalar paints; unlike barStyleFromDict it does NOT bridge decal, nor gradient/pattern/lineDash. Cells with a visualMap decal or gradient style have those dropped.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/helper/EffectSymbolElement.swift	222	The emphasis-triggered ripple is missing: upstream registers `onHoverStateChange` to start/stop the ripple when `showEffectOn === 'emphasis'`, so in the port an effectScatter symbol configured with showEffectOn:'emphasis' never animates on hover.	Confirmed. The onHoverStateChange infrastructure IS ported (util/states.swift:93 property, :135 firing hook; types.swift:258) and is actively wired by other views (TreeView.swift:441, LineView.swift:295/300). But EffectSymbolElement's else-branch (line 211-225) only calls stopEffectAnimation() and never installs an onHoverStateChange hook, so an effectScatter with showEffectOn:'emphasis' (EffectScatterSeries.swift:64/125; default is 'render') gets NO ripple on hover. Real gap. Medium because it is a configured feature silently ignored, only reachable when the user opts into showEffectOn:'emphasis'.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/helper/treeHelper.swift	32	`wrapTreePathInfo` is genuinely not ported (grep confirms only comment references, no implementation); needed to populate treeAncestors/treePathInfo in tree/sunburst/treemap getDataParams — currently gated behind those also-deferred getDataParams overrides.	Confirmed genuinely not ported: grep for wrapTreePathInfo shows only comment references and the explicit '— DEFERRED' marker at treeHelper.swift:104; no implementation body. However all would-be callers are also deferred/unported: getDataParams overrides in TreeSeries.swift:230, SunburstSeries.swift:151, TreemapSeries.swift:212, and the commented-out Breadcrumb.swift:315. No live caller today, so the gap is dormant. Impact when those land: tree/sunburst/treemap tooltip/event params silently lack treeAncestors/treePathInfo/collapsed. FUNC_GAP correct; severity medium (feature silently ignored), not high — nothing invokes it currently.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/line/LineView.swift	36	Only cartesian2d and polar line are rendered; geo/single/calendar coordinate-system lines are silently dropped (guard returns).	Confirmed: after the polar branch, `guard let coord = as? Cartesian2D else { return }` (line 37) silently drops geo/single/calendar-coord line series. singleAxis line is a real upstream config, so it renders nothing. Feature silently ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/line/LineView.swift	323	The highlight temporary-symbol branch (create a Symbol for a dataIndex whose point has no element, #11360 clip guard) is deferred, so those points can't be emphasized.	Confirmed: highlight()/downplay() flip poly state then super, but the #11360 temporary-symbol branch (create a Symbol for a dataIndex whose point has no element) is deferred (comment 322-324). On a default line with symbols hidden, hovering/dispatching highlight on such a point shows no emphasized symbol. User-visible interaction gap.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/chart/lines/LinesSeries.swift	134	Only grid/cartesian2d is renderable; polar/geo/calendar coordinate systems for lines are unported even though they stay in the dependency list.	Confirmed live gap: LinesView.swift:113 guards `as? Cartesian2D` and returns otherwise; linesLayout.swift:55-63 only handles cartesian2d dataToPoint. polar/geo/calendar coordinate systems for lines are unported despite staying in the dependency list. Medium.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/chart/lines/LinesSeries.swift	539	defaultOption coordinateSystem is 'geo' but only cartesian2d is rendered (polar/geo/calendar unported in linesLayout), so a default lines series would not render.	Confirmed: defaultOption coordinateSystem='geo' (L540) but LinesView only renders Cartesian2D (LinesView.swift:113) and linesLayout only supports cartesian2d. A lines series left at the default geo coordinate system would not render. Medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/lines/LinesView.swift	50	Import annotation flags that polar line rendering is deferred (cross-ref to the Cartesian2D-only render guard).	Confirmed guard `as? Cartesian2D else { resetPersistentElements(); return }` (line 113). A lines series on a polar coordSys renders nothing (silent). Medium.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/lines/LinesView.swift	110	Only Cartesian2D is wired; polar and geo lines are dropped by the coordSys guard (Polar coord type exists but is not used here).	Confirmed Cartesian2D-only guard (113) drops polar and geo lines (renders nothing). Geo lines (map flight-paths) is a common lines use case if geo coord is available. Medium.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/lines/LinesView.swift	322	fromSymbol/toSymbol arrow markers, per-line labels, and emphasis/blur states are deferred for line elements.	Confirmed finishBuildLine (323-329) only names+styles+adds; no fromSymbol/toSymbol arrows, no per-line label, no emphasis/blur state. Arrow markers (directed lines) and hover-emphasis are user-visible; lines have no hover response. Medium.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/lines/linesLayout.swift	62	Comment defers polar/geo/calendar to 'until those coord systems land', but Geo.swift, Polar.swift, and Calendar.swift now all exist; since the lines default coord is 'geo', the non-cartesian `return nil` guard now silently drops layout for the primary use case even though the coord systems are available to wire.	Geo.swift, Polar.swift, Calendar.swift all exist, so the comment's 'until those coord systems land' is stale in letter — but the substantive issue is functional, not doc: LinesSeries default coordinateSystem is 'geo' (LinesSeries.swift:540) yet linesLayout only handles Cartesian2D (guard `as? Cartesian2D else return nil` at 65-67), so non-cartesian lines (including the geo default) silently produce no layout → no rendering. Reclassified STALE->FUNC_GAP. Non-cartesian/geo lines is a whole-feature deferral (LargeLineDraw/map wiring also absent), so medium rather than high.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/lines/linesLayout.swift	81	Large-mode layout fills the flat `linesPoints` buffer but its only consumer (the large draw path) is not ported, so the buffer is dead; large-mode lines rendering is missing.	grep 'linesPoints' shows it is only written (linesLayout.swift:127), never read anywhere in Sources. LargeLineDraw is NOT ported (LinesView.swift:36). In the isLarge branch the per-item setItemLayout is skipped in favor of the dead buffer, so with large:true a lines series renders blank. large defaults to false and large/progressive is a documented port-wide deferral, so opt-in only — medium.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/map/MapView.swift	117	mapToggleSelect early-out is present but the map select action/select-state toggling itself is not wired, so region selection is inert (toggleSelect exists in states.swift but map isn't hooked to it).	mapToggleSelect early-out present (L118-119) but select STATE styles are only registered via setStatesStylesFromModel; no toggleSelect action toggles them (grep: no toggleSelect/allowSelect call). Region selection is inert.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/map/MapView.swift	892	Only String fill/stroke are mapped; a gradient/pattern (ZRColor non-string) region fill/stroke is silently dropped so such a region renders with no fill.	mapPathStyleFromDict maps fill/stroke only via mapColorString (String or ZRColor.color). A gradient/pattern (non-string ZRColor) region fill/stroke is silently dropped → such a region renders with no fill.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/chart/parallel/ParallelView.swift	31	parallelAxis brush-based highlight/fade of lines is deferred; the axis-brush action module (parallelAxisAction.swift) exists but the view-side fade/highlight response is not wired.	Reason partly overstated: the view-side fade DOES land via the visual pipeline — axisAreaSelect action registered (parallelAxisAction.swift:64) -> setActiveIntervals -> parallelVisual writes per-line opacity from getActiveState (parallelVisual.swift:63-81) -> ParallelView applies item-visual opacity. What is actually deferred is the interactive axis-drag BrushController that EMITS axisAreaSelect (ECharts.swift:785 notes ParallelAxisView brush unported). So programmatic dispatchAction fade works; interactive axis brushing does not. Net FUNC_GAP stands.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/pie/PieView.swift	46	chart/helper/sectorHelper (getSectorCornerRadius) is genuinely not ported; cornerRadius/innerCornerRadius are hardcoded 0 so rounded pie sectors are not rendered.	REFUTED: chart/helper/sectorHelper.swift EXISTS with `public func getSectorCornerRadius` (line 42) and is actually used by ChordEdge.swift:223. So the DEP_NOT_PORTED classification is wrong — the dependency IS ported. However PieView still does not call it (sectorShapeFromItemLayout hardcodes cornerRadius 0, per comment 154-156), so pie itemStyle.borderRadius (a real user option) is silently ignored → reclassify as FUNC_GAP (wiring gap, not missing dep).	chart/helper/sectorHelper
FUNC_GAP	medium	large	Y		Sources/EChartsKit/chart/pie/PieView.swift	124	data.diff(oldData) add/update/remove element reuse is not ported; the group is rebuilt from scratch each render, so no update/morph transitions occur on live data change.	CONFIRMED: line 128 group.removeAll() then the loop (149-218) rebuilds one Sector per datum from scratch each render. No data.diff(oldData) add/update/remove element reuse → no update/morph tween on live data change. Real gap.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/pie/PieView.swift	185	Select-state selectedOffset dx/dy is not applied (blur/focus fan-out is now wired via toggleHoverEmphasis); exploded slice on select is missing.	CONFIRMED: PORT-TODO at 186 and 198; only emphasis scale (line 202) and blur/focus fan-out (toggleHoverEmphasis 192) are wired. select-state selectedOffset dx/dy is not applied → exploded slice on select missing (a real pie interaction option).	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/pie/PieView.swift	198	Select state's {x:dx,y:dy} selectedOffset translate plus select/blur corner-radius shapes are not implemented; selecting a slice does not offset it.	CONFIRMED: no {x:dx,y:dy} selectedOffset translate nor select/blur corner-radius shapes; sector.ensureState only sets emphasis 'r' (202). Selecting a slice does not offset it.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/sankey/SankeySeries.swift	128	nodeData.wrapMethod('getItemModel') injection is never invoked (getItemModel doesn't call injections and wrapMethod discards the return), so per-depth levelModels node re-parenting/styling never takes effect.	Confirmed: getItemModel (SeriesData.swift:1032) constructs a Model and returns without reading _wrappedMethodInjections; wrapMethod (1280) even discards the closure return. The node-depth levelModels re-parenting/styling (sankey 'levels' option) is silently ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/chart/sankey/SankeySeries.swift	152	edgeData.wrapMethod('getItemModel') injection likewise never invoked, so edge per-depth levelModels re-parenting/styling does not take effect.	Confirmed: same as line 128 — edgeData.wrapMethod injection never invoked by getItemModel; edge per-depth levelModels styling silently ignored.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/chart/scatter/ScatterView.swift	185	incrementalPrepareRender/incrementalRender/updateTransform are not implemented; clipShape is available now (createClipPathFromCoordSys exists) but still not applied, so scatter points are not clipped to the coord area and there is no transform-only fast path.	Confirmed: incrementalPrepareRender/incrementalRender/updateTransform absent and clipShape never applied even though createClipPathFromCoordSys.swift exists. Scatter points are not clipped to the coord rect, so points outside the axis range (e.g. under dataZoom) render outside the grid — visible overflow.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/sunburst/SunburstSeries.swift	117	SeriesData.wrapMethod stores injections but getItemModel never invokes them (only cloneShallow does), so the level-model parentModel injection into per-item models never takes effect; per-depth level styling of item models is bypassed.	"Confirmed: SeriesData.getItemModel (1032-1043) builds Model(dataItem, hostModel, ...) and never fires wrapped injections; only cloneShallow (1270 loop over _wrappedMethodInjections[""cloneShallow""]) does. wrapMethod (1280) is bookkeeping-only. So the beforeLink closure setting model.parentModel = levelModel never runs for per-item models → per-depth level styling resolved via getItemModel(idx).getModel(...) is bypassed. getLevelModel gives the layout direct access, which mitigates but does not fully cover item-model style inheritance."	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/tree/TreeSeries.swift	129	SeriesData.wrapMethod is a bookkeeping-only stub whose injection is never invoked for getItemModel (only cloneShallow consults _wrappedMethodInjections), so leaf nodes never get leavesModel as parentModel and leaf-specific styling is lost.	Confirmed dead injection: SeriesData._wrappedMethodInjections is consulted ONLY for 'cloneShallow' (SeriesData.swift:1270); getItemModel (SeriesData.swift:1032) never invokes injections. So the beforeLink getItemModel wrap never fires and leaf nodes never receive leavesModel as parentModel -> the tree `leaves` itemStyle/label option is silently ignored.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/chart/treemap/TreemapSeries.swift	165	Per-depth level-model / designatedVisualModel parenting never takes effect: wrapMethod('getItemModel') stores a closure whose return value is discarded (SeriesData.swift:1291), so node itemStyle/color per depth is wrong.	Confirmed genuine: getItemModel (SeriesData:1032-1043) parents each item Model to hostModel and never invokes the stored wrapMethod injection (_wrappedMethodInjections consumed only for 'cloneShallow' at :1270). Even though Model is a reference type, the closure is never called, so per-depth levelModel/designatedVisualModel parenting is silently lost — the treemap `levels` option (per-depth itemStyle/color) is ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axis/AngleAxisView.swift	611	lineDash (number[]|false) is not mapped into PathStyleProps, so dashed axis/split lines render solid.	Confirmed: lineDash is never mapped into PathStyleProps (PORT-TODO at :611), while lineDashOffset IS. splitLine/axisLine with lineStyle.type:'dashed' (a common option) therefore render solid on polar angle axis — user-visible wrong rendering.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/axis/AxisBuilder.swift	1171	Per-category axisLabel textStyle override (rawCategoryData[tickValue].textStyle -> new Model) is deferred; labelModel is used for every label so per-category label styling is ignored.	Confirmed: `_ = axisModel.getCategories(true)` (1173) read-discarded; itemLabelModel = labelModel for every label (1187), so per-category rawCategoryData[tickValue].textStyle override is silently ignored (documented feature).	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axis/AxisBuilder.swift	1380	lineDash (number[] | false) mapping deferred in pathStyleFromLineStyleDict, so dashed axisLine lineStyle.type is ignored.	Confirmed: pathStyleFromLineStyleDict (1367-1381) maps no lineDash; PORT-TODO at 1380. Used for the axisLine (line 578), so axisLine lineStyle.type dashed/dotted renders solid — user-visible.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axis/CartesianAxisView.swift	391	lineStylePropsFromDict bridge does not map lineDash, so dashed splitLine/minorSplitLine strokes render solid.	Confirmed: lineStylePropsFromDict (L396-411) maps stroke/lineWidth/opacity/shadow/cap/join/miter/dashOffset but NOT lineDash (explicit PORT-TODO at L409). splitLine/minorSplitLine with lineStyle.type='dashed' render solid. Opt-in (default type is solid). Medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axis/CartesianAxisView.swift	409	lineDash (number|number[]) is not bridged to the typed style, so split-line dash arrays are dropped.	Same defect as L391 — lineDash (number|number[]) not bridged into PathStyleProps, so split-line dash arrays are dropped. Medium; opt-in feature.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axis/SingleAxisView.swift	357	lineDash mapping is deferred, so a dashed splitLine (lineStyle.type) renders as solid.	pathStyleFromDict never maps `lineDash` (explicit PORT-TODO at line 357). getLineStyle emits a lineDash entry when lineStyle.type is 'dashed'/'dotted'; it is ignored, so a dashed splitLine renders SOLID. User-visible and dashed axis split lines are a common option.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axisPointer/BaseAxisPointer.swift	126	Draggable handle element (_handle: Icon) not ported — part of the deferred handle/drag surface (Icon type also absent).	Confirmed. grep for Icon type (class/struct/typealias) returned nothing — Icon is absent, and _handle is commented out (line 127). Part of the deferred draggable-handle surface; axisPointer.handle.show (opt-in, off by default, mobile touch) is silently ignored. Feature absent -> medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axisPointer/BaseAxisPointer.swift	240	Upstream this._renderHandle(value) call is dropped, so the draggable axis-pointer handle is never rendered.	Confirmed. Line 240 is a bare comment `// upstream: this._renderHandle(value)` with no call; the draggable handle is never rendered. Same deferred handle surface as line 126/382. handle.show is silently ignored.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/component/axisPointer/BaseAxisPointer.swift	382	Entire draggable-handle/drag surface deferred (_renderHandle/_moveHandleToValue/_onHandleDragMove/_doDispatchAxisPointer/_onHandleDragEnd/getHandleTransform/updateHandleTransform) — interactive axis-pointer dragging is absent.	Confirmed. The entire handle/drag surface (_renderHandle/_moveHandleToValue/_onHandleDragMove/_doDispatchAxisPointer/_onHandleDragEnd/getHandleTransform/updateHandleTransform) is absent (only a comment block). Interactive axis-pointer dragging + drag-triggered tooltip dispatch is unavailable. Opt-in interactive feature absent -> medium.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/component/axisPointer/CartesianAxisPointer.swift	118	The draggable axisPointer handle surface on BaseAxisPointer (the machinery that consumes getHandleTransform/updateHandleTransform: _initHandle/_moveHandleToValue/drag dispatch) is not ported, so these geometry methods are wired to nothing and handle-drag is non-functional.	grep 'getHandleTransform|updateHandleTransform' over Sources/ shows ONLY the two definitions in CartesianAxisPointer.swift and a comment ref in BaseAxisPointer.swift:383 — zero callers. BaseAxisPointer handle surface (_handle line126, _renderHandle/_moveHandleToValue/_onHandleDragMove/_doDispatchAxisPointer line380-401) all PORT-TODO/deferred. The draggable axisPointer handle (axisPointer.handle.show, a touch affordance) is genuinely non-functional; geometry methods are dead. Real functional gap, opt-in feature.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/axisPointer/axisTrigger.swift	39	Header DEFERRED note: link.mapper (linked-axis value mapping) is never invoked and series.getAxisTooltipData is never dispatched to; only the default indicesOfNearest snap + pass-through link run.	Confirmed both halves: link.mapper never invoked (253-256, source value passes through) and series.getAxisTooltipData never called (342-345, only indicesOfNearest). Configured axisPointer.link mapper + custom axis-tooltip nearest logic are silently ignored.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axisPointer/axisTrigger.swift	253	link.mapper JS callback is not invoked (and makeMapperParam is deferred), so a configured axisPointer.link mapper is ignored and the source axis value passes through unchanged.	Confirmed at 253-256: 'let val = srcValItem.value' with no mapper call; makeMapperParam deferred. A configured axisPointer.link.mapper JS callback is ignored; linked-axis value maps 1:1 unchanged. Feature silently dropped.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/axisPointer/axisTrigger.swift	343	Claims SeriesModel.getAxisTooltipData is 'not ported', but ThemeRiverSeries now implements it; buildPayloadsBySeries never checks for/calls getAxisTooltipData, so ThemeRiver's custom axis-tooltip nearest-value logic is bypassed (candlestick/boxplot versions are still unported).	Original STALE partly refuted: comment says getAxisTooltipData '(candlestick/boxplot) not ported' — candlestick/boxplot ARE still unported, but ThemeRiverSeries.swift:317 DOES implement getAxisTooltipData. buildPayloadsBySeries (336-353) only ever calls indicesOfNearest and never checks for getAxisTooltipData, so ThemeRiver's custom nearest-value axis-tooltip logic is bypassed. The substantive defect is a FUNC_GAP (ThemeRiver axis tooltip degraded), not merely a stale comment; reachability via single-axis axisPointer makes it medium.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/axisPointer/modelHelper.swift	46	LinkGroup.mapper stores the user link callback but link-group cross-axis value mapping is deferred and the mapper is never invoked (confirmed at axisTrigger.swift:253 'link.mapper JS callback is not invoked'), so linked-axis axisPointer value mapping does nothing.	Confirmed at axisTrigger.swift:253-257: `linkGroup.mapper` is stored (Any?) but never invoked; `val = srcValItem.value` passes through unchanged, upstream would do `tarAxisInfo.axis.scale.parse(linkGroup.mapper(...))`. So axisPointer.link[].mapper is silently ignored — linked-axis value mapping does nothing. Without a mapper (common case) linking still works, so medium (option silently ignored), not high.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/axisPointer/modelHelper.swift	343	collectSeriesInfo narrows coordinateSystem to Cartesian2D only, so polar/single coordinate-system series info is never collected for the axis tooltip; upstream handles these coord systems generically.	Confirmed line 344 `seriesModel.coordinateSystem as? Cartesian2D` — narrows to cartesian only. Upstream collectSeriesInfo uses coordSys generically (coordSys.getAxis(axis.dim)) covering polar/single. So for polar/single series with trigger:'axis', seriesModels/seriesDataCount are never collected → axis tooltip content missing on those coord systems. The concrete-cast is required to avoid the protocol-witness getAxis trap, but it drops polar/single. Medium (feature gap for polar/single axis tooltips).	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/brush/brushAction.swift	55	The brush action's 'query: payload' filter (match brush component by brushId/brushIndex/brushName) is simplified to 'every brush component', so setAreas would mis-target with multiple brush components.	Confirmed at lines 55-63: query:payload finder replaced by ecModel.eachComponent('brush') applying setAreas to EVERY brush component. Multiple brush components are fully modeled (brushVisual.swift:282 iterates, with brushId/brushIndex/brushName fields lines 289-291,644-649). With >1 brush component a targeted brush action mis-applies areas to all — real mis-target. Uncommon config (single-brush is typical) so medium not high.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/component/brush/brushVisual.swift	29	Only rectangle brush on cartesian grid implemented; lineX/lineY/polygon brush types are absent.	Port scope l.26-33 explicitly rectangle-on-cartesian only; lineX/lineY/polygon brush types absent. A brushType:'lineX' etc. config produces no selection. Medium (feature silently unavailable).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/brush/brushVisual.swift	525	geo targetInfoBuilder deferred; BrushTargetManagerLite only builds grid targets, so brushing on geo coordinate systems is unsupported (geo coord itself is now ported).	BrushTargetManagerLite init (l.518-531) only iterates eachComponent('grid'); geo targetInfoBuilder deferred (l.525). Even though coord/geo is ported, brushing on geo coordinate systems yields no targets. Medium.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/brush/brushVisual.swift	600	__rangeOffset (category-axis non-reversible rebuild + dataZoom scale offset) deferred; brush pixel ranges ignore dataZoom scaling and category-axis rebuild.	l.596-600: rect range = dataToPoint(coordRange) with __rangeOffset (category-axis non-reversible rebuild + dataZoom scale offset) deferred. With an active dataZoom, computed brush pixel ranges ignore the zoom scale -> incorrect selection geometry. Medium (only wrong when dataZoom+brush combined).	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/calendar/CalendarView.swift	320	A JS function formatter for year/month/week labels is not invoked (falls through to nameMap), so custom callback formatters are silently ignored though closures can be cast+called (as done in axisTickLabelBuilder).	Confirmed live FUNC_GAP. _formatterLabel is on the render path: called at 427 (year) and 562 (month) via _renderYearText/_renderMonthText (render() lines 136/138). When formatter is a closure, util.isFunction(formatter) is true but line 323 returns params.nameMap instead of invoking it, so a user function formatter for year/month labels is silently ignored (falls through to the default label). Closures CAN be cast+called here (as axisTickLabelBuilder does at line 253), so this is fixable, not unportable. A documented option is silently dropped.	
FUNC_GAP	medium	small	Y		Sources/EChartsKit/component/calendar/CalendarView.swift	777	Only String fills/strokes are mapped for calendar cells/lines; gradient/pattern (ZRColor non-string) itemStyle/lineStyle is dropped and won't render.	Confirmed live FUNC_GAP. calendarPathStyleFromDict is used for day-cell itemStyle (line 167) and split-line lineStyle (line 191). colorString (799) maps only String and ZRColor.color(str); a gradient/pattern (ZRColor .linearGradient/.radialGradient/.pattern) yields nil, so s.fill/s.stroke stays unset and the gradient/pattern is silently dropped (cell renders with default fill). Live path; documented itemStyle option ignored. Niche for calendars but real.	
FUNC_GAP	medium	large	Y		Sources/EChartsKit/component/geo/GeoView.swift	155	The geoJSON backdrop defers roam (transformGroup/RoamController), projectionStream clip/resample, series-map data encoding, clip path, and emphasis/select/blur+event/tooltip states — only the normal itemStyle is drawn.	Confirmed: _buildGeoJSON draws only the NORMAL itemStyle; roam (transformGroup/RoamController), projectionStream clip/resample, series-map encoding, clipPath, and emphasis/select/blur+event/tooltip states are deferred. Live path (registered geo view).	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/geo/GeoView.swift	488	findHighDownDispatchers only handles the geoSVG branch; the geoJSON region-group dispatcher lookup is deferred, so geoJSON maps get no hover/highlight-by-name emphasis (returns nil = unsupported).	Confirmed at line 492: findHighDownDispatchers returns nil when _svgDispatcherMap is empty, which is always the case for geoJSON maps (only _buildSVG populates it). geoJSON regions therefore get no hover/highlight-by-name emphasis (nil = feature unsupported). Live path.	
FUNC_GAP	medium	medium	Y		Sources/EChartsKit/component/geo/GeoView.swift	545	__updateOnOwnRoam is a no-op — no MapDraw/transformGroup to re-transform — so geo roam (pan/zoom) does not update the view.	Confirmed comment-only no-op (lines 544-545): __updateOnOwnRoam has no MapDraw/transformGroup to re-transform, so geo roam (pan/zoom) does not update the view. Interaction silently missing.	
